Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
27-Aug-14,2349.35,2361.65,2323.1,2329.6,510072,1191808710
28-Aug-14,2340.1,2377.5,2330,2363,1009778,2379796052
01-Sep-14,2345.05,2381.5,2345.05,2371.85,264116,626671358
02-Sep-14,2381.45,2420.8,2358.4,2406.65,428524,1025679199
03-Sep-14,2406,2450,2400.6,2443.15,476157,1156085153
04-Sep-14,2443.15,2472.5,2427.75,2468.5,336197,825489412.6
05-Sep-14,2477.9,2523.2,2460,2468.25,428917,1067163360
08-Sep-14,2492,2499.2,2460,2487.7,292517,726780957
09-Sep-14,2487,2487,2435,2439,421825,1032348348
10-Sep-14,2449,2474.95,2431,2444.35,262625,643766774.5
11-Sep-14,2445,2455,2401.05,2443.9,461919,1120189561
12-Sep-14,2445,2460.6,2422.45,2445.75,289210,705113536.7
15-Sep-14,2431.1,2475.55,2428.05,2468,359016,884334811.9
16-Sep-14,2451.1,2478.4,2411,2423.25,343453,837022539.2
17-Sep-14,2430,2442.5,2417,2424.8,398442,968437427.2
18-Sep-14,2420,2437.8,2397.05,2426.1,439347,1065524286
19-Sep-14,2440,2495.35,2436.05,2478.25,855511,2118280351
22-Sep-14,2478.25,2488.95,2455,2469.2,153765,380204630.2
23-Sep-14,2480,2514.05,2446.6,2473.8,529482,1320135995
24-Sep-14,2475,2504.65,2455,2485.05,318860,793427385.9
25-Sep-14,2488.5,2525,2488.5,2501.95,768411,1929159896
26-Sep-14,2503,2530,2468,2473.25,353680,880299000.2
29-Sep-14,2479.95,2505,2463,2486.65,221488,551228702.3
30-Sep-14,2490,2498.4,2455.7,2489.7,441590,1093179440
01-Oct-14,2470.05,2540.5,2470.05,2520.8,638563,1609085879
07-Oct-14,2517,2543.5,2501.1,2514.1,457638,1155712453
08-Oct-14,2514,2515,2345,2396.2,1366345,3277628607
09-Oct-14,2396.1,2424,2306.7,2336.45,1865047,4372947816
10-Oct-14,2325,2384.3,2311.3,2339.05,1128390,2654898348
13-Oct-14,2342,2384.8,2327,2368,1026669,2423359956
14-Oct-14,2370,2383.4,2348.1,2372.1,740240,1753477234
16-Oct-14,2380.9,2390.9,2284.05,2305.35,874494,2055411472
17-Oct-14,2295,2336.55,2166,2273,1928516,4354274072
20-Oct-14,2309.7,2319.9,2251,2296.05,635128,1456243112
21-Oct-14,2290.1,2348,2281.2,2330.7,373873,866004714.7
22-Oct-14,2349.75,2367.25,2323,2334.75,628285,1477810767
23-Oct-14,2342,2365,2342,2359.25,35732,84218105.15
27-Oct-14,2356,2370,2320.35,2326.4,407704,954233381.1
28-Oct-14,2321,2380,2321,2371.25,1177585,2778522139
29-Oct-14,2385,2406.9,2353.3,2396.95,793846,1893331932
30-Oct-14,2460,2512,2452.25,2479.55,2465945,6132226374
31-Oct-14,2498,2523.6,2483.15,2517.7,498317,1253224390
03-Nov-14,2518,2599,2513.3,2580.35,871809,2241951431
05-Nov-14,2570.15,2646.9,2532.75,2610.6,817071,2137873744
07-Nov-14,2585,2664.9,2585,2651.65,870373,2290442005
10-Nov-14,2656,2660,2605,2634.1,460094,1207381831
11-Nov-14,2637,2663.9,2615.3,2630,454388,1196950885
12-Nov-14,2616,2657,2611.05,2620.45,537043,1415925762
13-Nov-14,2638,2660,2598,2645,390019,1027483634
14-Nov-14,2657.4,2678,2624.8,2638,334847,887080426.8
17-Nov-14,2630,2638,2578.05,2596.15,435361,1129778646
18-Nov-14,2608.45,2614.95,2572.3,2596.45,386870,1001840958
19-Nov-14,2600,2644.45,2580.5,2627.25,441431,1149873423
20-Nov-14,2646.9,2718,2621.65,2705.7,898064,2396065325
21-Nov-14,2730,2734,2662.05,2676.35,820001,2203559141
24-Nov-14,2675.05,2692.75,2647.35,2661.3,368791,982887509.1
25-Nov-14,2660,2689,2607,2620.4,578275,1522801033
26-Nov-14,2615,2653.85,2601.15,2647.1,279903,736952095
27-Nov-14,2660,2660,2625,2646.25,350736,927889759.3
28-Nov-14,2652,2669,2631,2640.05,309110,819428175.5
01-Dec-14,2645.05,2659.4,2640,2653.05,335214,888003177.7
02-Dec-14,2642,2678.9,2641,2657.4,305384,813213458.5
03-Dec-14,2660,2697.6,2652.45,2692.6,457251,1225862247
04-Dec-14,2694.05,2705,2652.55,2679.25,329566,883778922.6
05-Dec-14,2691.95,2691.95,2610.1,2618.15,422439,1114114769
08-Dec-14,2618,2622,2585,2612.8,290848,758012445
09-Dec-14,2601,2629.05,2591.95,2612.15,384262,1003827464
10-Dec-14,2605,2626.75,2555,2571.5,429187,1105977281
11-Dec-14,2556.1,2628.85,2556.1,2618.75,416779,1085724190
12-Dec-14,2601,2619.9,2579.05,2588.55,343203,890287196.8
15-Dec-14,2560,2569,2488.55,2495.75,705468,1774054472
16-Dec-14,2477,2582.95,2477,2534.55,736163,1878373883
17-Dec-14,2540.1,2561.95,2461.4,2495.75,392769,983635380.5
18-Dec-14,2499,2557.95,2472.8,2549.4,303860,765340772.5
19-Dec-14,2565.3,2606.55,2562.05,2579.4,465957,1205460124
22-Dec-14,2580,2609.35,2545.4,2594.45,327998,842947970.9
23-Dec-14,2595,2615.95,2550.95,2572.75,249403,643073663.8
24-Dec-14,2572.95,2572.95,2503.65,2517.6,775775,1959008478
26-Dec-14,2529,2570,2501.1,2566.7,220584,560858994.5
29-Dec-14,2562,2594,2562,2589.75,180259,466135633.4
30-Dec-14,2590.4,2630.4,2590,2611.65,308276,805599290.7
31-Dec-14,2620,2622.85,2585,2593.55,332394,865348449.7
01-Jan-15,2589,2613.45,2580.75,2594.55,122347,317414479.6
01-Jan-15,2589,2613.45,2580.75,2594.55,122347,317414479.6
02-Jan-15,2587,2619,2587,2607.25,256301,668237185.4
05-Jan-15,2600,2619.7,2555,2563.75,192701,499296596.4
06-Jan-15,2555.05,2569,2515.35,2536.25,489983,1240649517
07-Jan-15,2545,2574.8,2513.2,2524.4,332883,846531979.2
08-Jan-15,2528,2579.9,2528,2566.65,440235,1126394166
09-Jan-15,2568,2689.9,2568,2680.35,751010,1981376525
12-Jan-15,2697,2759,2685,2754,864263,2368223888
13-Jan-15,2764,2772.2,2735,2761.1,755128,2084608433
14-Jan-15,2764,2795.95,2751.5,2791.55,410554,1142846732
15-Jan-15,2797.05,2800,2767.1,2781.8,587022,1632857602
16-Jan-15,2785,2819.95,2770.6,2816.95,960237,2687349471
19-Jan-15,2815,2820,2783.1,2800.25,266551,746752008.4
20-Jan-15,2795.05,2819.95,2795.05,2801.8,312009,876072660.5
21-Jan-15,2801,2815.9,2787.8,2796.5,525578,1471933033
22-Jan-15,2796.7,2805,2749,2758.1,617241,1715255178
23-Jan-15,2770.85,2804,2760,2780.75,499377,1391585302
27-Jan-15,2779.85,2819.9,2760.5,2816.65,494122,1383929026
28-Jan-15,2806.3,2885,2806.3,2873.35,594657,1705648008
29-Jan-15,2878,2930,2875,2904.4,945040,2737859373
30-Jan-15,2931,2991.5,2837.15,2868.5,1175968,3452618299
02-Feb-15,2972,2995.1,2872.15,2895.05,1951500,5701782954
03-Feb-15,2919,2925,2870,2919.15,609226,1765869854
04-Feb-15,2925,2925,2840.1,2852.25,437862,1258437526
